epoch,train_loss,lr,val_eer,val_rank1
1,5.511714,2.9999999999999997e-05,,
2,4.783005,8.399999999999998e-05,,
3,4.243625,0.00013799999999999997,,
4,4.077155,0.00019199999999999995,,
5,3.968167,0.00024599999999999996,,
6,3.874546,0.0003,,
7,3.760455,0.00029996482990806984,,
8,3.686845,0.00029985933614125993,,
9,3.626465,0.0002996835682187625,,
10,3.57503,0.00029943760864673685,0.046902,0.661017
11,3.518235,0.00029912157287958086,,
12,3.463681,0.0002987356092657362,,
13,3.435104,0.0002982798989780526,,
14,3.382737,0.0002977546559287453,,
15,3.370088,0.00029716012666898306,,
16,3.332921,0.0002964965902731566,,
17,3.317085,0.00029576435820787976,,
18,3.272979,0.0002949637741857858,,
19,3.261573,0.00029409521400418744,,
20,3.238046,0.0002931590853686761,0.031268,0.576271
21,3.220064,0.0002921558277017431,,
22,3.192694,0.0002910859119365133,,
23,3.182441,0.000289949840295687,,
24,3.155843,0.0002887481460557947,,
25,3.151563,0.00028748139329687496,,
26,3.127767,0.000286150176637693,,
27,3.126649,0.0002847551209566243,,
28,3.11238,0.0002832968810983342,,
29,3.09624,0.0002817761415663912,,
30,3.07035,0.00028019361620195836,0.030976,0.644068
31,3.077705,0.00027855004784871335,,
32,3.053941,0.00027684620800415467,,
33,3.037596,0.00027508289645745775,,
34,3.034969,0.00027326094091405066,,
35,3.028043,0.0002713811966070859,,
36,3.006452,0.00026944454589599077,,
37,2.986533,0.00026745189785228393,,
38,2.976902,0.00026540418783285415,,
39,2.98267,0.00026330237704089957,,
40,2.981694,0.00026114745207473554,0.019433,0.847458
41,2.962388,0.0002589404244646812,,
42,2.949813,0.00025668233019824325,,
43,2.938876,0.00025437422923381924,,
44,2.92573,0.0002520172050031489,,
45,2.91734,0.00024961236390274715,,
46,2.911814,0.00024716083477455695,,
47,2.903946,0.00024466376837606655,,
48,2.89814,0.00024212233684013933,,
49,2.883136,0.00023953773312481008,,
50,2.885624,0.0002369111704533056,0.016949,0.762712
51,2.873707,0.00023424388174455305,,
52,2.876178,0.0002315371190344429,,
53,2.867126,0.00022879215288811825,,
54,2.866865,0.00022601027180356654,,
55,2.845027,0.00022319278160679362,,
56,2.844329,0.0002203410048388636,,
57,2.825691,0.00021745628013509303,,
58,2.831424,0.00021453996159669008,,
59,2.8103,0.00021159341815513424,,
60,2.818717,0.00020861803292959415,0.014757,0.864407
61,2.807794,0.0002056152025776862,,
62,2.79713,0.000202586336639878,,
63,2.802636,0.0001995328568778441,,
64,2.793807,0.00019645619660708594,,
65,2.792562,0.00019335780002412747,,
66,2.785716,0.00019023912152860384,,
67,2.782654,0.00018710162504056017,,
68,2.776035,0.000183946783313282,,
69,2.766035,0.00018077607724197885,,
70,2.767859,0.00017759099516864618,0.015196,0.898305
71,2.758595,0.00017439303218343187,,
72,2.751175,0.0001711836894228347,,
73,2.752084,0.0001679644733650653,,
74,2.744441,0.00016473689512289897,,
75,2.746245,0.0001615024697343537,,
76,2.734961,0.00015826271545152487,,
77,2.725807,0.00015501915302791217,,
78,2.71759,0.00015177330500457152,,
79,2.715456,0.0001485266949954286,,
80,2.71101,0.00014528084697208797,0.016949,0.864407
81,2.70579,0.00014203728454847525,,
82,2.693868,0.00013879753026564646,,
83,2.691016,0.0001355631048771011,,
84,2.689829,0.00013233552663493482,,
85,2.692234,0.0001291163105771654,,
86,2.683352,0.00012590696781656824,,
87,2.675775,0.0001227090048313539,,
88,2.675702,0.00011952392275802127,,
89,2.671969,0.00011635321668671808,,
90,2.666715,0.00011319837495943996,0.013735,0.932203
91,2.66268,0.00011006087847139628,,
92,2.652955,0.00010694219997587262,,
93,2.650067,0.0001038438033929142,,
94,2.651088,0.000100767143122156,,
95,2.6394,9.771366336012209e-05,,
96,2.638484,9.468479742231387e-05,,
97,2.635638,9.168196707040595e-05,,
98,2.634439,8.870658184486585e-05,,
99,2.623846,8.576003840330998e-05,,
100,2.620774,8.284371986490704e-05,0.014611,0.898305
101,2.623301,7.995899516113649e-05,,
102,2.618686,7.710721839320647e-05,,
103,2.613165,7.42897281964335e-05,,
104,2.609533,7.150784711188183e-05,,
105,2.608561,6.876288096555715e-05,,
106,2.603535,6.605611825544703e-05,,
107,2.600287,6.338882954669452e-05,,
108,2.596566,6.0762266875190016e-05,,
109,2.592432,5.817766315986079e-05,,
110,2.589182,5.563623162393354e-05,0.003653,0.949153
111,2.577938,5.3139165225443164e-05,,
112,2.580089,5.0687636097252966e-05,,
113,2.576295,4.828279499685117e-05,,
114,2.576649,4.5925770766180865e-05,,
115,2.578529,4.3617669801756864e-05,,
116,2.567705,4.135957553531887e-05,,
117,2.566503,3.915254792526454e-05,,
118,2.570812,3.6997622959100515e-05,,
119,2.568922,3.489581216714592e-05,,
120,2.559573,3.284810214771613e-05,0.003361,0.932203
121,2.553906,3.0855454104009294e-05,,
122,2.560322,2.8918803392914152e-05,,
123,2.556329,2.7039059085949454e-05,,
124,2.548004,2.5217103542542347e-05,,
125,2.543266,2.345379199584544e-05,,
126,2.54621,2.1749952151286788e-05,,
127,2.539204,2.0106383798041745e-05,,
128,2.542799,1.8523858433608928e-05,,
129,2.536656,1.7003118901665914e-05,,
130,2.538755,1.5544879043375812e-05,0.003361,0.915254
131,2.538312,1.4149823362307116e-05,,
132,2.53571,1.281860670312514e-05,,
133,2.532753,1.1551853944205416e-05,,
134,2.540343,1.0350159704313114e-05,,
135,2.526584,9.214088063486848e-06,,
136,2.535491,8.144172298257074e-06,,
137,2.525188,7.140914631324069e-06,,
138,2.535022,6.204785995812701e-06,,
139,2.524292,5.336225814214339e-06,,
140,2.523515,4.535641792120375e-06,0.003507,0.966102
141,2.525796,3.8034097268435175e-06,,
142,2.523498,3.1398733310170636e-06,,
143,2.527208,2.545344071254826e-06,,
144,2.527493,2.020101021947496e-06,,
145,2.521825,1.5643907342639366e-06,,
146,2.521633,1.178427120419215e-06,,
147,2.520126,8.623913532632472e-07,,
148,2.512487,6.16431781237574e-07,,
149,2.517028,4.406638587400898e-07,,
150,2.517787,3.3517009193015347e-07,0.012858,0.966102
