epoch,train_loss,lr,val_eer,val_rank1
1,6.894255,2.9999999999999997e-05,,
2,6.713709,8.399999999999998e-05,,
3,6.436228,0.00013799999999999997,,
4,5.68736,0.00019199999999999995,,
5,4.999396,0.00024599999999999996,,
6,4.635029,0.0003,,
7,4.338024,0.00029996482990806984,,
8,4.12626,0.00029985933614125993,,
9,4.14394,0.0002996835682187625,,
10,5.241636,0.00029943760864673685,0.064436,0.627119
11,4.78762,0.00029912157287958086,,
12,4.462369,0.0002987356092657362,,
13,4.155918,0.0002982798989780526,,
14,3.892647,0.0002977546559287453,,
15,3.781437,0.00029716012666898306,,
16,3.753058,0.0002964965902731566,,
17,3.641611,0.00029576435820787976,,
18,3.532295,0.0002949637741857858,,
19,3.472153,0.00029409521400418744,,
20,3.355115,0.0002931590853686761,0.084746,0.661017
21,3.295668,0.0002921558277017431,,
22,3.211971,0.0002910859119365133,,
23,3.155507,0.000289949840295687,,
24,3.102255,0.0002887481460557947,,
25,3.117647,0.00028748139329687496,,
26,2.993676,0.000286150176637693,,
27,2.976351,0.0002847551209566243,,
28,2.85646,0.0002832968810983342,,
29,2.891537,0.0002817761415663912,,
30,2.822999,0.00028019361620195836,0.06429,0.677966
31,2.748072,0.00027855004784871335,,
32,2.691455,0.00027684620800415467,,
33,2.709117,0.00027508289645745775,,
34,2.617161,0.00027326094091405066,,
35,2.576773,0.0002713811966070859,,
36,2.578656,0.00026944454589599077,,
37,2.504184,0.00026745189785228393,,
38,2.494611,0.00026540418783285415,,
39,2.397011,0.00026330237704089957,,
40,2.368675,0.00026114745207473554,0.051578,0.830508
41,2.324043,0.0002589404244646812,,
42,2.371381,0.00025668233019824325,,
43,2.262293,0.00025437422923381924,,
44,2.266266,0.0002520172050031489,,
45,2.193476,0.00024961236390274715,,
46,2.162013,0.00024716083477455695,,
47,2.178069,0.00024466376837606655,,
48,2.15744,0.00024212233684013933,,
49,2.066621,0.00023953773312481008,,
50,2.071416,0.0002369111704533056,0.04851,0.830508
51,2.069808,0.00023424388174455305,,
52,2.014628,0.0002315371190344429,,
53,2.008413,0.00022879215288811825,,
54,1.927462,0.00022601027180356654,,
55,1.92854,0.00022319278160679362,,
56,1.929898,0.0002203410048388636,,
57,1.848568,0.00021745628013509303,,
58,1.829622,0.00021453996159669008,,
59,1.822728,0.00021159341815513424,,
60,1.86231,0.00020861803292959415,0.050994,0.881356
61,1.751253,0.0002056152025776862,,
62,1.740915,0.000202586336639878,,
63,1.731896,0.0001995328568778441,,
64,1.705034,0.00019645619660708594,,
65,1.672463,0.00019335780002412747,,
66,1.628563,0.00019023912152860384,,
67,1.618365,0.00018710162504056017,,
68,1.59812,0.000183946783313282,,
69,1.579279,0.00018077607724197885,,
70,1.549716,0.00017759099516864618,0.048802,0.847458
