epoch,train_loss,lr,val_eer,val_rank1
1,5.356102,2.9999999999999997e-05,,
2,4.748051,8.399999999999998e-05,,
3,4.468119,0.00013799999999999997,,
4,4.356954,0.00019199999999999995,,
5,4.274721,0.00024599999999999996,,
6,4.216667,0.0003,,
7,4.107313,0.00029996482990806984,,
8,4.03174,0.00029985933614125993,,
9,3.98062,0.0002996835682187625,,
10,3.903098,0.00029943760864673685,0.067907,0.568966
11,3.871321,0.00029912157287958086,,
12,3.812247,0.0002987356092657362,,
13,3.783367,0.0002982798989780526,,
14,3.763812,0.0002977546559287453,,
15,3.725921,0.00029716012666898306,,
16,3.685121,0.0002964965902731566,,
17,3.650939,0.00029576435820787976,,
18,3.660823,0.0002949637741857858,,
19,3.621438,0.00029409521400418744,,
20,3.604686,0.0002931590853686761,0.049607,0.603448
21,3.571151,0.0002921558277017431,,
22,3.563802,0.0002910859119365133,,
23,3.545685,0.000289949840295687,,
24,3.515223,0.0002887481460557947,,
25,3.517905,0.00028748139329687496,,
26,3.505424,0.000286150176637693,,
27,3.488939,0.0002847551209566243,,
28,3.48282,0.0002832968810983342,,
29,3.459592,0.0002817761415663912,,
30,3.451113,0.00028019361620195836,0.049002,0.741379
31,3.431351,0.00027855004784871335,,
32,3.438217,0.00027684620800415467,,
33,3.390767,0.00027508289645745775,,
34,3.373551,0.00027326094091405066,,
35,3.375784,0.0002713811966070859,,
36,3.348692,0.00026944454589599077,,
37,3.34045,0.00026745189785228393,,
38,3.337594,0.00026540418783285415,,
39,3.33376,0.00026330237704089957,,
40,3.339725,0.00026114745207473554,0.051724,0.62069
41,3.321165,0.0002589404244646812,,
42,3.299764,0.00025668233019824325,,
43,3.288045,0.00025437422923381924,,
44,3.288491,0.0002520172050031489,,
45,3.287941,0.00024961236390274715,,
46,3.252327,0.00024716083477455695,,
47,3.248148,0.00024466376837606655,,
48,3.238571,0.00024212233684013933,,
49,3.240094,0.00023953773312481008,,
50,3.220966,0.0002369111704533056,0.048397,0.672414
51,3.22233,0.00023424388174455305,,
52,3.186896,0.0002315371190344429,,
53,3.194868,0.00022879215288811825,,
54,3.188661,0.00022601027180356654,,
55,3.169782,0.00022319278160679362,,
56,3.165783,0.0002203410048388636,,
57,3.167257,0.00021745628013509303,,
58,3.149731,0.00021453996159669008,,
59,3.146727,0.00021159341815513424,,
60,3.13933,0.00020861803292959415,0.051724,0.672414
61,3.13576,0.0002056152025776862,,
62,3.121654,0.000202586336639878,,
63,3.124114,0.0001995328568778441,,
64,3.099087,0.00019645619660708594,,
65,3.105314,0.00019335780002412747,,
66,3.087257,0.00019023912152860384,,
67,3.070043,0.00018710162504056017,,
68,3.065305,0.000183946783313282,,
69,3.069917,0.00018077607724197885,,
70,3.050589,0.00017759099516864618,0.036751,0.724138
71,3.057676,0.00017439303218343187,,
72,3.051167,0.0001711836894228347,,
73,3.040789,0.0001679644733650653,,
74,3.038055,0.00016473689512289897,,
75,3.02922,0.0001615024697343537,,
76,3.017899,0.00015826271545152487,,
77,3.018306,0.00015501915302791217,,
78,3.008608,0.00015177330500457152,,
79,2.99307,0.0001485266949954286,,
80,2.997879,0.00014528084697208797,0.049456,0.793103
81,2.991825,0.00014203728454847525,,
82,2.986651,0.00013879753026564646,,
83,2.97474,0.0001355631048771011,,
84,2.965381,0.00013233552663493482,,
85,2.962587,0.0001291163105771654,,
86,2.952409,0.00012590696781656824,,
87,2.944526,0.0001227090048313539,,
88,2.943669,0.00011952392275802127,,
89,2.926061,0.00011635321668671808,,
90,2.929627,0.00011319837495943996,0.051724,0.758621
91,2.930046,0.00011006087847139628,,
92,2.917303,0.00010694219997587262,,
93,2.907383,0.0001038438033929142,,
94,2.89636,0.000100767143122156,,
95,2.888415,9.771366336012209e-05,,
96,2.888492,9.468479742231387e-05,,
97,2.892491,9.168196707040595e-05,,
98,2.876733,8.870658184486585e-05,,
99,2.876803,8.576003840330998e-05,,
100,2.872566,8.284371986490704e-05,0.034483,0.827586
101,2.8629,7.995899516113649e-05,,
102,2.872621,7.710721839320647e-05,,
103,2.844228,7.42897281964335e-05,,
104,2.838367,7.150784711188183e-05,,
105,2.852291,6.876288096555715e-05,,
106,2.844951,6.605611825544703e-05,,
107,2.827615,6.338882954669452e-05,,
