epoch,train_loss,lr,val_eer,val_rank1
1,6.885729,2.9999999999999997e-05,,
2,6.711506,8.399999999999998e-05,,
3,6.422978,0.00013799999999999997,,
4,5.638433,0.00019199999999999995,,
5,4.987429,0.00024599999999999996,,
6,4.638389,0.0003,,
7,4.347604,0.00029996482990806984,,
8,4.145883,0.00029985933614125993,,
9,4.007231,0.0002996835682187625,,
10,4.884657,0.00029943760864673685,0.067797,0.559322
11,4.985336,0.00029912157287958086,,
12,4.645794,0.0002987356092657362,,
13,4.406463,0.0002982798989780526,,
14,4.203271,0.0002977546559287453,,
15,4.016003,0.00029716012666898306,,
16,3.837674,0.0002964965902731566,,
17,3.694107,0.00029576435820787976,,
18,3.612223,0.0002949637741857858,,
19,3.544158,0.00029409521400418744,,
20,3.502629,0.0002931590853686761,0.085038,0.677966
21,3.377076,0.0002921558277017431,,
22,3.332287,0.0002910859119365133,,
23,3.236411,0.000289949840295687,,
24,3.187101,0.0002887481460557947,,
25,3.121547,0.00028748139329687496,,
26,3.033461,0.000286150176637693,,
27,2.984634,0.0002847551209566243,,
28,2.973229,0.0002832968810983342,,
29,2.8747,0.0002817761415663912,,
30,2.814193,0.00028019361620195836,0.067797,0.728814
31,2.775475,0.00027855004784871335,,
32,2.859931,0.00027684620800415467,,
33,2.727135,0.00027508289645745775,,
34,2.61856,0.00027326094091405066,,
35,2.70243,0.0002713811966070859,,
36,2.551765,0.00026944454589599077,,
37,2.489352,0.00026745189785228393,,
38,2.509228,0.00026540418783285415,,
39,2.404496,0.00026330237704089957,,
40,2.37416,0.00026114745207473554,0.067797,0.762712
41,2.339849,0.0002589404244646812,,
42,2.315236,0.00025668233019824325,,
43,2.260364,0.00025437422923381924,,
44,2.226888,0.0002520172050031489,,
45,2.203202,0.00024961236390274715,,
46,2.137271,0.00024716083477455695,,
47,2.149684,0.00024466376837606655,,
48,2.415395,0.00024212233684013933,,
49,2.063554,0.00023953773312481008,,
50,2.02743,0.0002369111704533056,0.064436,0.847458
51,1.992726,0.00023424388174455305,,
52,1.933544,0.0002315371190344429,,
53,2.241737,0.00022879215288811825,,
54,2.02992,0.00022601027180356654,,
55,1.968352,0.00022319278160679362,,
56,1.944623,0.0002203410048388636,,
57,1.922737,0.00021745628013509303,,
58,1.892748,0.00021453996159669008,,
59,1.848599,0.00021159341815513424,,
60,1.801296,0.00020861803292959415,0.03346,0.949153
61,1.756286,0.0002056152025776862,,
62,1.725947,0.000202586336639878,,
63,1.684759,0.0001995328568778441,,
64,1.6497,0.00019645619660708594,,
65,1.619903,0.00019335780002412747,,
66,1.593617,0.00019023912152860384,,
67,1.569541,0.00018710162504056017,,
68,1.538054,0.000183946783313282,,
69,1.502896,0.00018077607724197885,,
70,1.496527,0.00017759099516864618,0.033898,0.932203
71,1.463215,0.00017439303218343187,,
72,1.43692,0.0001711836894228347,,
73,1.416697,0.0001679644733650653,,
74,1.391513,0.00016473689512289897,,
75,1.37444,0.0001615024697343537,,
76,1.351514,0.00015826271545152487,,
77,1.335322,0.00015501915302791217,,
78,1.320662,0.00015177330500457152,,
79,1.30305,0.0001485266949954286,,
80,1.275061,0.00014528084697208797,0.02031,0.966102
81,1.265483,0.00014203728454847525,,
82,1.243364,0.00013879753026564646,,
83,1.225483,0.0001355631048771011,,
84,1.210156,0.00013233552663493482,,
85,1.195322,0.0001291163105771654,,
86,1.177499,0.00012590696781656824,,
87,1.168567,0.0001227090048313539,,
88,1.156835,0.00011952392275802127,,
89,1.136268,0.00011635321668671808,,
90,1.130247,0.00011319837495943996,0.018849,0.966102
91,1.117157,0.00011006087847139628,,
92,1.110649,0.00010694219997587262,,
93,1.097253,0.0001038438033929142,,
94,1.076416,0.000100767143122156,,
95,1.072931,9.771366336012209e-05,,
96,1.061219,9.468479742231387e-05,,
97,1.053195,9.168196707040595e-05,,
98,1.039191,8.870658184486585e-05,,
99,1.035005,8.576003840330998e-05,,
100,1.023575,8.284371986490704e-05,0.017534,0.966102
101,1.023288,7.995899516113649e-05,,
102,1.014262,7.710721839320647e-05,,
103,1.006815,7.42897281964335e-05,,
104,1.001014,7.150784711188183e-05,,
105,0.995672,6.876288096555715e-05,,
106,0.988457,6.605611825544703e-05,,
107,0.989307,6.338882954669452e-05,,
108,0.985673,6.0762266875190016e-05,,
109,0.984332,5.817766315986079e-05,,
110,0.980646,5.563623162393354e-05,0.016949,0.966102
111,0.977048,5.3139165225443164e-05,,
112,0.977739,5.0687636097252966e-05,,
113,0.969819,4.828279499685117e-05,,
