epoch,train_loss,lr,val_eer,val_rank1
1,6.787461,2.9999999999999997e-05,,
2,6.508498,8.399999999999998e-05,,
3,5.861934,0.00013799999999999997,,
4,5.110773,0.00019199999999999995,,
5,4.59782,0.00024599999999999996,,
6,4.197426,0.0003,,
7,3.809017,0.00029996482990806984,,
8,3.50199,0.00029985933614125993,,
9,3.24274,0.0002996835682187625,,
10,4.002102,0.00029943760864673685,0.067797,0.711864
11,3.890687,0.00029912157287958086,,
12,3.619242,0.0002987356092657362,,
13,3.461453,0.0002982798989780526,,
14,3.23482,0.0002977546559287453,,
15,3.049871,0.00029716012666898306,,
16,2.908298,0.0002964965902731566,,
17,2.780116,0.00029576435820787976,,
18,2.651862,0.0002949637741857858,,
19,2.519474,0.00029409521400418744,,
20,2.416836,0.0002931590853686761,0.069696,0.711864
21,2.315109,0.0002921558277017431,,
22,2.220005,0.0002910859119365133,,
23,2.15144,0.000289949840295687,,
24,2.052683,0.0002887481460557947,,
25,1.991224,0.00028748139329687496,,
26,1.893797,0.000286150176637693,,
27,1.821083,0.0002847551209566243,,
28,1.755488,0.0002832968810983342,,
29,1.706661,0.0002817761415663912,,
30,1.656181,0.00028019361620195836,0.086207,0.762712
31,1.597492,0.00027855004784871335,,
32,1.557814,0.00027684620800415467,,
33,1.498918,0.00027508289645745775,,
34,1.45039,0.00027326094091405066,,
35,1.387984,0.0002713811966070859,,
36,1.368759,0.00026944454589599077,,
37,1.326857,0.00026745189785228393,,
38,1.290499,0.00026540418783285415,,
39,1.248228,0.00026330237704089957,,
40,1.222386,0.00026114745207473554,0.086499,0.779661
41,1.185758,0.0002589404244646812,,
42,1.150866,0.00025668233019824325,,
43,1.119328,0.00025437422923381924,,
44,1.078041,0.0002520172050031489,,
45,1.056587,0.00024961236390274715,,
46,1.029848,0.00024716083477455695,,
47,1.000749,0.00024466376837606655,,
48,0.98065,0.00024212233684013933,,
49,0.955897,0.00023953773312481008,,
50,0.932864,0.0002369111704533056,0.082408,0.864407
51,0.898016,0.00023424388174455305,,
52,0.877847,0.0002315371190344429,,
53,0.846017,0.00022879215288811825,,
54,0.825685,0.00022601027180356654,,
55,0.803603,0.00022319278160679362,,
56,0.793932,0.0002203410048388636,,
57,0.750598,0.00021745628013509303,,
58,0.749887,0.00021453996159669008,,
59,0.71704,0.00021159341815513424,,
60,0.705643,0.00020861803292959415,0.067797,0.864407
61,0.69303,0.0002056152025776862,,
62,0.672535,0.000202586336639878,,
63,0.652912,0.0001995328568778441,,
64,0.634182,0.00019645619660708594,,
65,0.615298,0.00019335780002412747,,
66,0.598791,0.00019023912152860384,,
67,0.588786,0.00018710162504056017,,
68,0.561555,0.000183946783313282,,
69,0.548101,0.00018077607724197885,,
70,0.538618,0.00017759099516864618,0.067797,0.864407
71,0.518956,0.00017439303218343187,,
72,0.507851,0.0001711836894228347,,
73,0.491025,0.0001679644733650653,,
74,0.477368,0.00016473689512289897,,
75,0.467373,0.0001615024697343537,,
76,0.458156,0.00015826271545152487,,
77,0.444062,0.00015501915302791217,,
78,0.43215,0.00015177330500457152,,
79,0.421351,0.0001485266949954286,,
80,0.410374,0.00014528084697208797,0.052016,0.898305
81,0.398493,0.00014203728454847525,,
82,0.384932,0.00013879753026564646,,
83,0.375135,0.0001355631048771011,,
84,0.366947,0.00013233552663493482,,
85,0.353844,0.0001291163105771654,,
86,0.34722,0.00012590696781656824,,
87,0.337972,0.0001227090048313539,,
88,0.327394,0.00011952392275802127,,
89,0.318924,0.00011635321668671808,,
90,0.31327,0.00011319837495943996,0.053039,0.915254
91,0.305028,0.00011006087847139628,,
92,0.29615,0.00010694219997587262,,
