epoch,train_loss,lr,val_eer,val_rank1
1,8.684288,2.9999999999999997e-05,,
2,8.70187,8.399999999999998e-05,,
3,8.960132,0.00013799999999999997,,
4,9.429847,0.00019199999999999995,,
5,9.907348,0.00024599999999999996,,
6,10.25503,0.0003,,
7,10.500668,0.00029996482990806984,,
8,10.792266,0.00029985933614125993,,
9,11.148516,0.0002996835682187625,,
10,11.581433,0.00029943760864673685,0.12069,0.37931
11,12.016358,0.00029912157287958086,,
12,12.48309,0.0002987356092657362,,
13,13.005331,0.0002982798989780526,,
14,13.50904,0.0002977546559287453,,
15,14.003499,0.00029716012666898306,,
16,13.832947,0.0002964965902731566,,
17,13.657196,0.00029576435820787976,,
18,13.526273,0.0002949637741857858,,
19,13.34228,0.00029409521400418744,,
20,13.220934,0.0002931590853686761,0.086207,0.431034
21,13.066147,0.0002921558277017431,,
22,12.938278,0.0002910859119365133,,
23,12.754233,0.000289949840295687,,
24,12.644025,0.0002887481460557947,,
25,12.489899,0.00028748139329687496,,
26,12.393799,0.000286150176637693,,
27,12.272976,0.0002847551209566243,,
28,12.1306,0.0002832968810983342,,
29,12.021097,0.0002817761415663912,,
30,11.875045,0.00028019361620195836,0.083031,0.603448
31,11.771419,0.00027855004784871335,,
32,11.67652,0.00027684620800415467,,
33,11.485158,0.00027508289645745775,,
34,11.391854,0.00027326094091405066,,
35,11.284117,0.0002713811966070859,,
36,11.131349,0.00026944454589599077,,
37,11.042603,0.00026745189785228393,,
38,10.93359,0.00026540418783285415,,
39,10.787336,0.00026330237704089957,,
40,10.690377,0.00026114745207473554,0.068966,0.689655
41,10.636208,0.0002589404244646812,,
42,10.50398,0.00025668233019824325,,
43,10.397129,0.00025437422923381924,,
44,10.287566,0.0002520172050031489,,
45,10.191136,0.00024961236390274715,,
46,10.065266,0.00024716083477455695,,
47,9.97254,0.00024466376837606655,,
48,9.853246,0.00024212233684013933,,
49,9.748324,0.00023953773312481008,,
50,9.659432,0.0002369111704533056,0.067756,0.637931
51,9.523673,0.00023424388174455305,,
52,9.406928,0.0002315371190344429,,
53,9.322195,0.00022879215288811825,,
54,9.196529,0.00022601027180356654,,
55,9.095978,0.00022319278160679362,,
56,8.942271,0.0002203410048388636,,
57,8.880106,0.00021745628013509303,,
58,8.770283,0.00021453996159669008,,
59,8.716996,0.00021159341815513424,,
60,8.617846,0.00020861803292959415,0.052783,0.62069
61,8.453514,0.0002056152025776862,,
62,8.378848,0.000202586336639878,,
63,8.322912,0.0001995328568778441,,
64,8.232419,0.00019645619660708594,,
65,8.154742,0.00019335780002412747,,
66,8.092687,0.00019023912152860384,,
67,7.94831,0.00018710162504056017,,
68,7.892861,0.000183946783313282,,
69,7.776036,0.00018077607724197885,,
70,7.661049,0.00017759099516864618,0.068966,0.586207
71,7.603468,0.00017439303218343187,,
72,7.511802,0.0001711836894228347,,
73,7.394071,0.0001679644733650653,,
74,7.407293,0.00016473689512289897,,
75,7.286602,0.0001615024697343537,,
76,7.204367,0.00015826271545152487,,
77,7.143553,0.00015501915302791217,,
78,7.075193,0.00015177330500457152,,
79,7.018039,0.0001485266949954286,,
80,6.87036,0.00014528084697208797,0.066999,0.655172
81,6.805616,0.00014203728454847525,,
82,6.741524,0.00013879753026564646,,
83,6.686774,0.0001355631048771011,,
84,6.61612,0.00013233552663493482,,
85,6.554277,0.0001291163105771654,,
86,6.439987,0.00012590696781656824,,
87,6.409435,0.0001227090048313539,,
88,6.345939,0.00011952392275802127,,
89,6.260634,0.00011635321668671808,,
90,6.173602,0.00011319837495943996,0.051724,0.689655
91,6.119786,0.00011006087847139628,,
92,6.073702,0.00010694219997587262,,
93,5.995697,0.0001038438033929142,,
94,5.9396,0.000100767143122156,,
95,5.881344,9.771366336012209e-05,,
96,5.809301,9.468479742231387e-05,,
