epoch,train_loss,lr,val_eer,val_rank1
1,5.413244,2.9999999999999997e-05,,
2,4.758195,8.399999999999998e-05,,
3,4.464577,0.00013799999999999997,,
4,4.335501,0.00019199999999999995,,
5,4.295716,0.00024599999999999996,,
6,4.215084,0.0003,,
7,4.122157,0.00029996482990806984,,
8,4.04122,0.00029985933614125993,,
9,3.950825,0.0002996835682187625,,
10,3.892047,0.00029943760864673685,0.065638,0.534483
11,3.867594,0.00029912157287958086,,
12,3.800484,0.0002987356092657362,,
13,3.785258,0.0002982798989780526,,
14,3.737501,0.0002977546559287453,,
15,3.729805,0.00029716012666898306,,
16,3.676434,0.0002964965902731566,,
17,3.645316,0.00029576435820787976,,
18,3.640225,0.0002949637741857858,,
19,3.612933,0.00029409521400418744,,
20,3.593793,0.0002931590853686761,0.053085,0.706897
21,3.566543,0.0002921558277017431,,
22,3.582843,0.0002910859119365133,,
23,3.541215,0.000289949840295687,,
24,3.505106,0.0002887481460557947,,
25,3.532473,0.00028748139329687496,,
26,3.497783,0.000286150176637693,,
27,3.479996,0.0002847551209566243,,
28,3.465086,0.0002832968810983342,,
29,3.438856,0.0002817761415663912,,
30,3.439055,0.00028019361620195836,0.05248,0.793103
31,3.429951,0.00027855004784871335,,
32,3.43551,0.00027684620800415467,,
33,3.395976,0.00027508289645745775,,
34,3.374648,0.00027326094091405066,,
35,3.387561,0.0002713811966070859,,
36,3.354596,0.00026944454589599077,,
37,3.351694,0.00026745189785228393,,
38,3.338292,0.00026540418783285415,,
39,3.312536,0.00026330237704089957,,
40,3.325136,0.00026114745207473554,0.051119,0.637931
41,3.303414,0.0002589404244646812,,
42,3.292256,0.00025668233019824325,,
43,3.284706,0.00025437422923381924,,
44,3.281842,0.0002520172050031489,,
45,3.280866,0.00024961236390274715,,
46,3.258138,0.00024716083477455695,,
47,3.26186,0.00024466376837606655,,
48,3.252164,0.00024212233684013933,,
49,3.256212,0.00023953773312481008,,
50,3.216686,0.0002369111704533056,0.051724,0.706897
51,3.222229,0.00023424388174455305,,
52,3.204024,0.0002315371190344429,,
53,3.193927,0.00022879215288811825,,
54,3.192875,0.00022601027180356654,,
55,3.174133,0.00022319278160679362,,
56,3.169191,0.0002203410048388636,,
57,3.161867,0.00021745628013509303,,
58,3.15152,0.00021453996159669008,,
59,3.151398,0.00021159341815513424,,
60,3.139359,0.00020861803292959415,0.051724,0.724138
61,3.131747,0.0002056152025776862,,
62,3.120043,0.000202586336639878,,
63,3.131971,0.0001995328568778441,,
64,3.108315,0.00019645619660708594,,
65,3.104299,0.00019335780002412747,,
66,3.099947,0.00019023912152860384,,
67,3.07353,0.00018710162504056017,,
68,3.070068,0.000183946783313282,,
69,3.073885,0.00018077607724197885,,
70,3.056263,0.00017759099516864618,0.037054,0.775862
71,3.062532,0.00017439303218343187,,
72,3.046811,0.0001711836894228347,,
73,3.030183,0.0001679644733650653,,
74,3.032549,0.00016473689512289897,,
75,3.034577,0.0001615024697343537,,
76,3.025441,0.00015826271545152487,,
77,3.022657,0.00015501915302791217,,
78,3.017088,0.00015177330500457152,,
79,2.999469,0.0001485266949954286,,
80,3.001194,0.00014528084697208797,0.05006,0.758621
81,2.996021,0.00014203728454847525,,
82,2.986679,0.00013879753026564646,,
83,2.973601,0.0001355631048771011,,
84,2.966521,0.00013233552663493482,,
85,2.966559,0.0001291163105771654,,
86,2.951137,0.00012590696781656824,,
87,2.946379,0.0001227090048313539,,
88,2.948226,0.00011952392275802127,,
89,2.923606,0.00011635321668671808,,
90,2.930949,0.00011319837495943996,0.051724,0.775862
91,2.92284,0.00011006087847139628,,
92,2.914341,0.00010694219997587262,,
93,2.912326,0.0001038438033929142,,
94,2.897872,0.000100767143122156,,
95,2.890503,9.771366336012209e-05,,
96,2.890708,9.468479742231387e-05,,
97,2.893434,9.168196707040595e-05,,
98,2.879604,8.870658184486585e-05,,
99,2.880991,8.576003840330998e-05,,
100,2.873176,8.284371986490704e-05,0.034483,0.844828
101,2.865721,7.995899516113649e-05,,
102,2.872246,7.710721839320647e-05,,
103,2.845455,7.42897281964335e-05,,
104,2.839437,7.150784711188183e-05,,
105,2.849091,6.876288096555715e-05,,
106,2.849409,6.605611825544703e-05,,
107,2.82912,6.338882954669452e-05,,
108,2.831048,6.0762266875190016e-05,,
109,2.818293,5.817766315986079e-05,,
110,2.813029,5.563623162393354e-05,0.037659,0.810345
111,2.815131,5.3139165225443164e-05,,
112,2.809846,5.0687636097252966e-05,,
113,2.811697,4.828279499685117e-05,,
114,2.79305,4.5925770766180865e-05,,
115,2.799365,4.3617669801756864e-05,,
116,2.796591,4.135957553531887e-05,,
117,2.785902,3.915254792526454e-05,,
118,2.781787,3.6997622959100515e-05,,
